,NU_INSCRICAO,NU_NOTA_MT
1268,c4e415962974bee4963519523194e05c3638dd39,481.626
1269,d50835b7ccba559c85daac789b52a4dd31e98eb9,450.436
1270,b0e8139fa43e8c764878dcd69f3548d74353d838,483.248
1271,e023d054a9a69d221946660afd3b8cabfcd05230,481.626
1272,9284a89fdbdd88fe9877dad42e9984e7e2484e20,492.301
1273,f4c4cee74ce9ede036564ef9b80aba39c768e126,390.801
1274,b1b16d232ac65293996ef45fcac75a0fca3e7325,481.626
1275,b8fb9eb73a9f599896d49678bdab39e07479b2ba,415.287
1276,c04b0546f83b9eb90d11ca7597181b9ef956a80a,481.626
1277,bee771ff249f080561ad1b67c3a0050a3ab89b32,493.732
1278,b1cb99c8b63b442384c0af490ca27366e5a91489,481.626
1279,809ec35d37a181001a42e6340709505e78a2c577,425.814
1280,67da0b704f0c6cc6037509ab516aaaf58fd950b0,477.158
1281,53a43fbdde0c7189e80b0eb49689cc0c076a78a4,424.093
1282,4617bca8992d06315c5592eb69d2493ac7ddf543,481.626
1283,60290f6053f0e9a625bc9d2f699ca507e8985292,408.716
1284,1ac7d9f17dad3ee282009fcb7fd7d2f01e2d37e7,477.325
1285,89d16717c0a898a0955477e778e309036aa6e584,481.626
1286,151d112bc6f05c1069b4b743f73f92a08826741e,481.626
1287,a90416a3b247048aaff99c5f2f88a45e2dc20046,481.626
1288,4dff8608a5941c894c2f71aae910da722b5b2b2d,434.333
1289,67833093fd0fde740199378acf55c33de750736f,459.677
1290,23c6b7ea47102c0ba28ac805a03304d515494ecd,502.261
1291,685dca4c01dd7f08db01bc8225f58e9fe0d2a4e8,481.626
1292,1cd22b8d1afa3cb766a863c1bd25c5f2e724fd17,432.839
1293,68b155dada9a40aafaaa7714e063a432dd8275d6,399.358
1294,bd21086734939a7c2bc239854d12d7b8b2009fd6,481.626
1295,4b324a03dd0297c66f2f390ab58e6c3c3b6fae16,597.317
1296,04df4468d9913083f7984969a8b2892f210b4193,416.12
1297,cc2a0d12abf9b0917d668bec85e91fafddac7c45,545.9
1298,3c5e07f1980f7cd16cd801e5f1b4f02825274201,481.626
1299,e9b1849607e9d8ab47b7fc39be369805313dda59,383.334
1300,f4908c99ff49fb68410ac0d479e7def865dbff16,481.626
1301,4fd6d0176a158a7e6c0e74ab3b5559ffad569413,481.626
1302,8919315667eed33ef7df11b0dcfc40d6d69163b8,481.626
1303,0adec45c06749fe632ed2304c345b14418d15871,481.626
1304,95a22a438d6ae5aae37830d6a7fc74e75fc981af,483.416
1305,27584421ac81833fb4ccf564a6fcdd4ac2b698be,539.74
1306,e720fd525ae844a709b93fdb28f7914c48d8160d,532.142
1307,24fa503c4c1225e71a37fe92b354c626e099cbb6,607.164
1308,6af857c10637e8e60ee8723080d306cf45181a2f,600.861
1309,4c8cc2e4ccbeb7ebe304ef51a89d671063a12b43,481.626
1310,32901dff0d1bb61b99d0a34d55ef3c5c6b7bc30e,439.763
1311,fe61cad7894d78b02178a3eb5ec99ffdb5351160,481.626
1312,b47ef6a5c4acfbd675d3b3946bc23a9749703fdd,481.626
1313,ddb9f7681e4b80dfff9ee296444d1294f55dd13c,467.269
1314,3a9507cc35b592af5172dd8ebb28cc89827e3f68,431.377
1315,132375a118767bda43cef7d17fb9ee7e3910fda6,434.309
1316,551f1885fa0f60bb05f612a39cafe53130ac961e,402.852
1317,399626499b7dfe518b8a4a57b801dae132f325db,481.626
1318,cc3750ac71c85cc688659b3eb20dc112738eb623,638.954
1319,04239f2bf72cdc7e72a1c7a90711df6fc5f26da5,450.812
1320,9c87e30e40e82eba487a7fb0b594eb881db74389,394.448
1321,dfa9e94c4a431aff8ee89b047cc66d0c7e44988b,481.626
1322,eb13a10d11465081642b5ae93ad1867dcd2d3b1e,427.379
1323,f3931aca05bc6c99fe0c03619fc54098c0c515ef,481.626
1324,16f6526457cc7d849c2a9829efa0e021c78353f0,515.994
1325,74b0cbfbe74747c9780b564db3e624d3c19878a2,425.544
1326,fc67a6d22a9d1beadaf42cd714789d5749800b19,418.152
1327,d0c7acbad13d292e637f23633da232e29186e20c,467.64
1328,b921a4ac834cc1109c06e7c1de9439c0daf16e06,528.244
1329,e31ee5529458da77ca3239ca06f64465e737e454,435.711
1330,7ca31b15ef53fe8e730b6e8ee804a78d8f823b4d,481.626
1331,5c3b77931dd97f17e14c3bbf205173d36f09c6f0,456.126
1332,07b1e3e8c1f33a4b6095ba6b1d17a147082a388f,540.719
1333,b095a86f58a41adaf4197caac4b38de0a96a4058,478.191
1334,05a25962f9f30d8544842ec3d79244e99d11017b,612.712
1335,458f801c533d802e3655e9bbced52ee22826f197,426.091
1336,03e6a7ed0af5b24ea57bb1bb6f37b17047637356,436.116
1337,293ffd1359a352518d31928214161b644128851e,544.173
1338,95068b8d72613d8b51b22243060dd50a498e4dbf,506.5
1339,ab27d902b2db2bcaf5392dbc510e7e2e361d0e0d,397.555
1340,bf222e2161bef0e4bbbdd1e6afd8850d926aeea4,473.239
1341,758e005c28f680380e79d7935f29ce42c3b49dfe,532.767
1342,881348d182c96239cf7f78a13cefa5adb47fb752,481.626
1343,e3fa80e14d38fffa4d278d65edd2c32b24019a9d,485.318
1344,88bf2ee39f502979c06148c8ed9ad29b2df033a0,481.626
1345,52a23c1eb5ea201859a91a6cb70114032878f7da,381.717
1346,b9f5a1dead337185a7e8d1ed7b23e66bb1ef527a,583.088
1347,7361dcd9f215eaa06f5ebb15438e19a7113cee0a,481.626
1348,6dccb96a95dd55aeed519fcfaf84d26493df68fe,481.626
1349,ec12ea01cda3dcf0c6271ea7140c656f4774264b,455.379
1350,14c81f8ccbbef0ae638bcdbea9f0f81cb92d3588,534.092
1351,c62671ce23840752f47d376866a2f2e0bb5a8248,481.626
1352,131010225a14ea18fa1748a59efd6413fc0eb338,470.945
1353,a2b095e8fed2a3edb2a751b5e1e71336757e278d,421.474
1354,766e70bac5c7e88381749ba3f140e03132b0858e,417.788
1355,92f75ecf86b6e027c977162cc4297db8d280b2be,484.794
1356,a2b2a641336472d368c2c4b2253e9455fd58d688,481.626
1357,a3af6be26868494212d438ddc80ba11e55d7261c,532.036
1358,a9442d2d488ad2b163e4b3b0904c5199ce2e6547,481.626
1359,822f4e8f415d032b8f75c14aabc5dda8f2c9b352,481.626
1360,defb13732108dd8d257e70b84e439d9020576209,514.838
1361,44da0e8cd06e7ef15f8276bdf5a7ddd2af3c2bf4,481.626
1362,8120c2970d5087725caa5d3d87fcfb24155d181b,388.692
1363,b12028d5f6ded3e6efdc8a3ab0a397ea5b6973ce,551.068
1364,95ced045710caddbab17dd0552eed9f15d76b4b8,556.877
1365,629fba23b8937cd3f4ae214255cc9b01b601dc9d,542.256
1366,17cafdecd37633480065ba97838ed940156e0a07,496.792
1367,6c0dfc8194ddb5a42d67afaa87a147a3d8fd0280,481.626
1368,39342260b5d0b77e66491fa443ba490d843c00f9,481.626
1369,95dbcd144e591c2694acc9bc942726784469d0f8,481.626
1370,5f553236d725160fdbff443604199b293f1f44ce,476.696
1371,869b7dfefe247dfa859db744c33c2678411dd945,518.595
1372,4f718d14fd2f4506b47f244ff6ba9989cf256207,481.626
1373,c910640a6e6c25b259dfcc4990f2899245e988ca,433.914
1374,c9210ff822feac437edffb18dda200a8f3ea1a59,500.744
1375,e18348afecf00cc3d88f3ba48351ce1843f220a0,468.337
1376,5954217e13179b6043acc782e102668a2612a8e4,452.359
1377,503bbd27536b36d78fcc9d01270dc1561b6b3c5e,435.227
1378,1988c28e027eaf2dadcb8d877e3b4aeae6f59a71,444.328
1379,ecc5e4f34e3b99b1b80f9e38a37b98a6e5d6a547,481.626
1380,1b9c7df10bd386010ef382f8b2e1d7bf6b926a8a,481.626
1381,1cc3c1c17bb9140df54ea70bc5af1fd7c6d8ab36,439.339
1382,a7275f430267de859f35ff4b68e4a276e5be7279,440.823
1383,5d8539ebe86a27c576d5f46bcba6ba71031a0143,481.626
1384,b6a3a8134c6800d7c966237626e820f8e4a0ceb8,471.384
1385,870a45c11058f7dfab6d067039447ce546c208b4,481.626
1386,f9c8ad4b150124d24c41211c5292ccc2c16e68e7,516.245
1387,812dad3abf68e537e7a5f58627c83daea4375233,468.052
1388,03d57928e7232e9c4ec2bbcd08b78d6848d77ff2,481.626
1389,8b9fea02641babf2396079c6edfed9abb45117bf,466.784
1390,b1cfb0fc5ea5e6e324f01264006ddf38c478a9e4,481.626
1391,d8788a6c3e384b392b77f519451fed79c34453a2,643.677
1392,1e6d53083bfb60a532c211edc06a3b3122eaa340,437.769
1393,67c6e2c1d6737147e2585acdaad8d38d14c09c4f,481.626
1394,1db27ec90efad017f1e8e8998389d75f98149663,440.514
1395,ee22b8c134e9178600d57236685e0822b2034601,593.887
1396,b03c5ebab160571176fd665bad3b559d23d28f4d,577.321
1397,018c21da2ea1df6cc5d00ce480c48672c234ddb5,549.275
1398,5a71e57629eb2d9b1281fa0acf78fc410f82233a,406.883
1399,63add5acaf261ef36ff419c5cf3301d8b1a91b06,420.862
1400,5b7f5fb34de0f846635830319871e2bdd06857b1,479.325
1401,e074b29573906c0b39248900a4d73df3a44cb72f,459.51
1402,b531258b394067bfd55762aecedc84154e145dbd,481.626
1403,5a8b5ad4914609f0da01a68168f2dcaeb52a1d62,497.23
1404,6581d33040854c49896098641bd48cca28d0bfb1,437.128
1405,aa828fd73ad4d26bb04e4ec3ec3a705c67f546f3,551.626
1406,07333b87f6d8b5cf5c7022761b649115d184b038,481.626
1407,9f92a391a271d11a1530427da3a2cfec21c57679,481.626
1408,e5129f4e0fead85906b2b0ef48b253420c85060e,419.285
1409,e6a92b275fb840ad324abb74e09a4d3517e7785a,481.626
1410,64a758225c8fee36cfc6a33f8ce52435bee3f22b,545.446
1411,7866c1a752ede108330f59479ba22bbe27e24959,457.404
1412,e2d2423c2aa3c3191363bccba383a85740b6003a,475.164
1413,e26a4055e714830a051bbd4118cb4e10cfe613f9,447.337
1414,a2a35215a2bacc65b551efa3a17f34c5566ba27b,432.654
1415,9e53b4840e7a00693adbb1eb46654e76c8309a61,485.329
1416,ed93af2a0aa97c2b5e891d2ffec52090d447b8d4,481.626
1417,4665254e0bacb0ecb8a006903b69fa80b51490d5,480.577
1418,64a6357ce0328ec2be2d70104169f3b044bc3e98,481.626
1419,166fb0fa70c428f172f3fcb85eddff4b3ca33545,540.44
1420,b7e544c21d1ff99ef7b6d78a86b325c0645c9160,481.626
1421,766c88ba88b04bd663ed05616d542db453b12cd5,481.626
1422,16ba4511e82380eebd8917142d36a7f2ca28afd9,404.193
1423,d03bea3b98a10800cf21885099655d78156b34c9,481.626
1424,cf8eb8667a6230dc65850cccf3a1abf21ba8391a,481.626
1425,b9ceb5058547f7ba48f2fc6323c2dad311e83349,481.626
1426,1605b2665d898bf88f2d12046ffc219fc98011dd,481.626
1427,3e934aed492c97df7bdd037b918beb8dcd3e0cb3,428.845
1428,2b40888cb9a0fa0aca9642febd79836b4a71723b,481.626
1429,3783d0f562e9914300b98214cbf59c47df628116,425.563
1430,6259df3d2eb137841e632a56f2f7cca3e3ff4172,481.102
1431,89b4c8805837e713f9a730c673c222d2fe78bd69,401.463
1432,95c02dd69769edcba23a333a45ad4d70e6c0cfbd,596.688
1433,4a242ade5a0d370fdb4f53bfc60b00d5f5f1df5e,405.805
1434,c90b14063cc4b109019cacd40eba1359439a23a8,447.762
1435,ae4b34c351e6200ec8d84d3b0681e0789dfa1acd,481.626
1436,49412082f17170a1b1a7a0f4811fc3f84cab68d7,427.461
1437,9f8d3b5c8003823b00814d8650478f4a4123310e,533.733
1438,8e56d9484341a1aa78b2e5aa5fcd3983f3f2bcdd,481.626
1439,973f904d79c6d3556de58dd6a26972c4d1f519ac,430.669
1440,f16b98a557d8b1b061c74d2f7fdc51e9a42adc00,506.624
1441,236ccca2305d258085cfccd31359d025e8c2ef03,472.406
1442,6e6e61a418676943dab9187c8c0a7c7608796ef3,438.083
1443,00a65504314fd5a7c062943e9b5f2a282c43c96b,481.626
1444,35c68cb7b68131dd4395dbaaceafc098adb26efe,499.205
1445,72c35c5e9265e22fc9cfacdd50a47adc2fdaa20c,448.206
1446,39f3b003b013995457d88d0f976e589375ea381c,575.896
1447,be2efc5d7aac68e406e259efd6a1383b0535d030,518.601
1448,05654f1872402567f29cb0dbd2b6a67ca962ba20,414.861
1449,01ef84ddbd815b848e2791e31d1e1fb530af0800,481.932
1450,c617565d917710c71fc918bbd53a980d54c98b01,481.626
1451,0347f75702f7a58defa7830fd2160be814ee63d7,477.786
1452,e9f4a7e0f743c19594d064f493acc7da5705cb97,544.237
1453,cbc361742d9f5471b72c408c86a163a3a0babdde,454.408
1454,51a5c6236ca8dc5f31f3a163b32f27117200f21d,481.626
1455,1d2002450bef0d038cfff583a8a45c1152adff4f,501.114
1456,4028ff6efc6f00b3024a6e07394d97b5d05f52d4,424.531
1457,b935e46f14ef9cabe4855d768f80a882afc5bbf3,526.85
1458,dd89be9611dd1e70f883c325c3de4bfd4beddd54,601.42
1459,7a6f4434324d90047db1434d2218b125200749d1,563.595
1460,1fb16f5693c7c8d701c7d6a8b2d2bd497fb576ba,525.609
1461,5943b6debfe5b94ae0e6819377ce039b35aa8f5b,627.298
1462,b87878311a2b2974047b44213c352effc62b8ba2,481.626
1463,53758d4e489f33ad1709258781c0db4fab9b5803,491.011
1464,f9cd9be6a34c973e4e837fcfc8da5343b0e6d475,481.626
1465,4d1782421e1635415765058a400cbf70e2efc504,510.968
1466,8d827fe667c86686d1ad9f7ab6c62b30d3d916e1,485.629
1467,79a6eeecf9786ed8a4c097c4eeb0ea5947796552,481.626
1468,09985e3d85e82b3a084a6854d96f6eaaab8d8273,463.887
1469,16d75e63608ef1837ee0170830e58cb7d368a3a0,481.626
1470,52e6e0e10f90361c2ff44016e514330a60be586e,425.348
1471,4b9588a9197d26bb43f6bd71dd1a34b598a2c94d,501.738
1472,4496d0d42a729a789643e669e0f73b068777f1d7,439.755
1473,0e62088a0bd61cefe0756a63c5af7132651e9eea,426.773
1474,cd24a0c4131412a63327491a7f9a33d4d9c4bbb1,455.918
1475,d6d378efae0f7fc2dcbf94d111a57f9a1706c52f,437.635
1476,c16dc22c158d28ef77c69463309bd08d7c5b6736,419.926
1477,62f07fb05c1335d56823a296968f0052ef393852,549.371
1478,c921879f4f48c0cc5ba092b03e62973976c85a17,450.919
1479,47dcb66bc3da745b5b5998bcf2a5a8e2b228d3d3,481.626
1480,f9503cf91610c5dee9a59c9e20c3b147db7b8f31,556.393
1481,fee103a972b59d0ccba0feb8675a40a245112360,417.433
1482,49aafbfd3dc45435f5e1755a2e0723967d683a6c,591.661
1483,cb4d8a04111bde60ff9e4f196f92717262918824,481.626
1484,7c3a4910d03e83a50d81e96e6707d17f85205a9d,481.626
1485,a12474a6e8f7fa3b7f6a57749d57abf3b0334c01,580.292
1486,65b711ff6055c05fb83d01e46da49803d9dab58f,483.016
1487,a6edeceb9d45fdd9f131984206250b116b0b94db,597.666
1488,6cef00b0aa918bae22743dc4934c2d853e005135,481.626
1489,a3f03a18f80a199f5f7c28e963c139b55d1fdfc9,484.121
1490,0f73a216f0e2a2af8814d6faa530648df17cfe37,489.068
1491,eca7b9fb647b11d556338ead147b829adeaee4b5,395.589
1492,44881e8cfb00fdf360956e521c2250fba8d09d44,481.626
1493,e5c708d08a060f7451495235140f8ed5fc6c65e2,481.626
1494,9d86872c99e4afc37f1c6b01357a3128f947cd87,520.329
1495,34e428fff9d5931c622b15ee18951f781dbc571b,436.366
1496,6b10ac235069fa3fa257149b095e113710721781,444.756
1497,6dd3df00297de5fc127deb03d1cb76ab9385d496,432.784
1498,f578deabf3afe98992b136729474b1ed461bd6a3,566.693
1499,e59a4f0a6af71a8e014026aa7c8dd9a473171aa7,643.756
1500,7271ee9d0c25df94c37e8b50b63d8cc893127247,481.626
1501,e1526ef25f838eeb588fa4f3df0cc514376901e0,490.222
1502,f2b7d6d8635b65fb4730a3860998148f83cbf92a,431.642
1503,05fb2b3c3cb1085375bf04a0c773f1de17a9a939,520.024
1504,9943ea95b914e7b37549437fb292ce9608f10d41,521.506
1505,7d93473c5e877b59586deaaf559da053dbc9a7bc,496.112
1506,e65ba317385a51e76379f53a718b43678d468a17,476.494
1507,cb8a7c0c876d287354b99b4480e0c5fe360583b7,452.366
1508,259303751b8f314105e5889e30e02c3c1a887c5a,547.822
1509,aa701809f8f15da8064b7426a090ac6911849179,481.626
1510,62121076b2a2fc75f121ebb3d01af8a0f7b791be,445.774
1511,c80f7b579f91b8d02382fe242062f2d75f271bb0,446.282
1512,901027c8d499d895e0022de833e1a05800e0dff9,471.16
1513,e63c018e3539baa1a5480a84bc7d83d5dd428c18,391.167
1514,e528dded38c29bfa162f96d188ac46608a61695d,481.626
1515,07c8954960c4774f911f34fc6ed6ecc80c418b3a,598.963
1516,9e2062dc6d250c372a5bb85c607d0db2d0af88c6,481.626
1517,addaffc4a499dbafbd55194706f75a50c1359f20,463.947
1518,516d042816262622b22ebecf129efc7b4869b0b1,481.626
1519,d8d0b37b552dbfb590ffe86600f0b8ea379039ba,453.949
1520,6aba74ebcbbdb7b9f2a4483adeb769de06403004,470.03
1521,d3380c010e39f08a398b07639fe9f091f9d6ebad,466.256
1522,3245e67245c8ca0c162e45db30153c4a3870b113,496.055
1523,a6974a55b57dc4b4470715e8730c7a97bd6a91e7,481.626
1524,37b44770511dcfd53cb5b84729e675c0052bec0e,505.529
1525,ffc2ce905f7ad8cbc5dff0427059c5d6aceaaee9,445.023
1526,a25f9c0b7ddaa3b3a4de122dac978fc6744f62dc,395.245
1527,215e9bbaeb0836ca4aa28d9d05f9bdbb2ce7943a,484.148
1528,b64011aecd45ea9d1b33de793e4cda3fce49bd3f,381.305
1529,526bee426ddf585c34ca727fe5fa3e4d51311317,481.626
1530,27efa149460fd0952df3acd2b9b552baf5fc5dda,477.153
1531,3f55d05a38abe559f4e9421ffe4af64cb0a31b3c,567.045
1532,c5501d10debc09cd5ddbf04f39e1cb01334a14b1,452.426
1533,3dfa7872aa3b128de6e8c5ff5d59b094bcf11834,467.33
1534,0654c8263516d72be6891a0ecca904f41c4d10b1,523.227
1535,69a4a6042373b49e3abeb16903d90be32f41ed26,434.907
1536,616bbfe0981ef042ee18789c4f274cd4313e978f,481.626
1537,13e63a71fb77662ab84453e0c0b0719e52042682,481.626
1538,35e66128c079d902484cba327f1d99d9a50f8e70,394.587
1539,24507171dec4cee2f64c8819f2f0c33882138078,559.504
1540,2b4d8064f7e475bc6707f0eb0a5935d7b16e6a2e,481.626
1541,425b9425691ab3a12a19eb8553e6a66340827e6f,637.113
1542,331cfb9e53861cd1304a66385b1f91bd844f9ae7,465.498
1543,7d20da9fad6951e92128cb96ed65c0274725564c,410.215
1544,35736d0db390f11f2655ecbdf2f4e0f95913c013,487.92
1545,b4e3a0b877e12f70ec2fd814a664e3830107615c,463.347
1546,4ce2bbeeebe7044e1085e40b09f13f2586e6ab2f,481.626
1547,2731e963b8636970cb7ab6505e6c434bd4577968,481.626
1548,cf61d7396561b36044ea119b74c7ea1cc1083895,395.296
1549,5a8c458e9e19e15a59f06d7a86abae6207652e1b,456.904
1550,aebb3b8c5a61f8e69b773f0a8b3ee65531e24f1f,507.327
1551,ab91fb38c1472e50f726f6564b128125105c423c,428.335
1552,81460d227c47eafc9ef1542412d5975501b3bbbc,447.0
1553,fe6f686f595cce82b0e423d735d93376e1078970,488.59
1554,ca929d2fce6afa19a2a44d7324f59b5571504a56,374.561
1555,355146e8b44a5170d6be887d4a885381389a88c2,493.519
1556,b307abb62bc1660ab857080595abca38e67569a5,463.218
1557,00b5f0e8ee64e0b62488691eef2331727aa5a2ce,426.343
1558,daca5f01d4227d57dc02b533dac9aadee17d874a,417.713
1559,418d7059d5266d440e6e6d952d1091955e8e096a,661.921
1560,df9964be2c367b2bf7b25d49f5bf047f5a51e4d8,582.207
1561,dd447295c26e3052ce702deef90b85b2c95cc24c,481.626
1562,7cfc0106adedbc2997d97ba062c2d73a315735e9,604.764
1563,0968f25447365f5338e2183ff45e60ac1cbc662b,472.604
1564,352f7e965d3694a027f36157e9096a91636b8d77,481.626
1565,d8acc0be832ecf8ef434e08cdc77b83811c0a290,481.626
1566,40a8e7f491eef8f056f80ff22b4ec822ab44b257,480.414
1567,6e62c79c0eacb68d25bfe268e57a5c1a0f5f6402,442.674
1568,de1775c30a3c0cb59489f59f4b79c11c5eff9e09,446.52
1569,3b4b91a764a8cdb63b28c49be5596cce6c591ba8,433.401
1570,45cc3fd14795aee372d6b11d3394e877c93c5b12,481.626
1571,3f7db50e487aac041dc7a93dadc63c2b64f35f35,427.674
1572,f6ac8e11a2f46730b6239c8fdac72c089b098a0c,418.9
1573,ccfcddbccae2f62337b49b9e6657ad5b6e9a599b,481.626
1574,564ef83dedb5fc55f4d18dadc833a59be5b66b93,428.421
1575,96edeba17eae6d08ffa866c3b1f80cf66ae98063,481.626
1576,6106c098236d2c2ee810d14be2e63e768e4c88a0,481.626
1577,6eb99d9fcf3725c82dd85000687fea5c87ba5603,524.183
1578,40b19d0d687b11c151e2e52a1c45cdc228367248,436.826
1579,306994c5a4709fc9524805e27a94b0af37b710d6,456.802
1580,05f29cbe52e4638f8522b4cf7156451be52f820f,526.711
1581,fd07d9a0ce6516e599c6aa77812d11b2e9a74d88,520.226
1582,70a2ee9298bd2f3c3285b6cc90acdec0a552af62,508.077
1583,bc0b0b44722657fbad3a483b828ba04879250aa9,428.255
1584,9218614600ba09670b1139f9d32ce74ed37039cc,449.297
1585,8a2887db89c942c5db855014d17f83d72a42d1da,429.235
1586,50fefecf2b22217f20e38de53a9d373f2e6fb479,482.9
1587,806c930bc010bd0594fb1988bad5371989cbf48c,410.008
1588,cad6cd0d6f3da18f67700ed1cc192a204e47a9b3,472.967
1589,9341d194ee48dc4c7824ebfb75f75b3d46ec23ae,483.384
1590,68714d974b0744f451c5ebc8fd4d8098f6eec52f,440.004
1591,014ea6d95ae315c024af366feda8ad406bf24711,525.023
1592,2ace1dee1b009246306a32a49ef67dc885559d05,534.406
1593,47e8256128b8451f996f90e19fef736fc88f674d,591.256
1594,5bd64029979188029b354f74a3615c3e3ae51773,514.999
1595,614a6af307a7a6f7c34e7f84970a86b22158c831,449.902
1596,00a378bf545a1e42fd1361502a8f03e9044e37b5,481.626
1597,52e63792b8830a6145aa22af560859087b89ec3b,438.562
1598,89a327243b1ccbf4bd9c83966951c9c3b334539a,478.226
1599,15285211f7a3277dd7b19e1a649d953a40160ee9,481.626
1600,b75727e7f8339da2534837df6a3b87cd893a3d64,419.492
1601,6b1f9719f4ec4a7fe616add935a05001a7983f42,481.626
1602,0eff15ac43d91b47031322ec09d1928648889074,442.306
1603,6c998fe9d20676974cfbba5238729817364b81ff,443.814
1604,3f3b28575c4adf02995f473f9fc96af185ea0ba3,388.989
1605,d38116748548c8418737030c6992ac5adba46824,481.626
1606,265d92fad8f1fb1fa037020828dd8b4b90d8fb54,481.626
1607,5a9807c656339abe3e250fa7a6da78a597db03c2,495.52
1608,fbfbea6fd499c91e414273325f39473a8660d3cb,486.47
1609,8f5c721a8efdf18ad7178a4c7543115f4fdfc4f2,415.889
1610,e39ee7214eb0de339889086bbcc3fb9c27635e88,403.525
1611,f2c02571ccffbc71ed989ca6e81ce0a866aca9e6,488.516
1612,6a48260a4426d3440055e722abdf3904f72dbe71,445.675
1613,6d4020e289006dd2b3882a9535f648cc7733654b,603.057
1614,6959680884f838fa666cef4dcaf6f38c68015a75,460.914
1615,f10048cb12482c95e2bff728bb8b092c6de58185,490.57
1616,d796f6502dc1f95c3ebc306980fcb0f7c8976d08,481.626
1617,c38df26822878ec8aec4e990a7dce9fbe3b31c15,482.346
1618,82918decf898ff34c3fb8f74dcc741d89f2e887a,434.924
1619,0950ced524718e7354726002cce923bfd5768972,467.249
1620,eb844fe5f340bd85246c14507ec44d11a5ad1b3a,496.025
1621,915381e62e7a246910a872eb342807407e71317a,549.294
1622,774ac976cedb112ac8fb15af96fda500a5f027c1,450.55
1623,339c2ad1c2f8bb87c25560267bcdbd010cff4960,403.731
1624,7aaf4058b49b53fab1e8d023936c86a532346dd5,477.244
1625,a181c0c7546bc7c4907131706417c491da1a52cd,561.242
1626,a3686e592fcfaebf248e5ca8da561a4d782628a4,580.018
1627,b0f54de8605b95594f5079f8e93b398af2f52672,560.821
1628,77573ac0beae4de1eecd7e4ee31cb7ac0e517a62,422.888
1629,fc1f02a34be2f3228d7db83a4b426303e4ac55d9,428.551
1630,907714f121753b20e7883aec3930d22aabd236cc,477.087
1631,5a74fe1978357687517961c52b82afca941dce50,605.476
1632,8a39871edda4a46bc8e6cb84577272e46a0fcbf0,481.626
1633,2610ff8773cfa165eefd2ca5a29bcb5542d8c72a,484.452
1634,186f0e871262e3c34f65f1e4e2ae5d56f6c88fa7,457.22
1635,324635b44d011557eb21ee5b340fed5ab4b3b746,481.626
1636,03d53fc3a9770da7b0844e78e47a52e798c04ce8,497.86
1637,f41128cb1056d63399675c16c8286d7210150017,444.445
1638,d2f05e8ae57d1364d32809b7d713e04fa63de853,433.949
1639,b96efbc24ac4066ae3936c2ddafe78ed418871e9,412.879
1640,f211201a052f4fb68ecfe589742e0f861a7d12c9,481.626
1641,c17df484ad2be926ed982b4d3f0dd01fd9d14287,481.626
1642,abae954c927448239a5e6436078f418a979b0aad,508.547
1643,5b4829988c8d90c7c5245a0137eef128c18d8102,498.546
1644,756688c3fedf01c54dea31e8409a94b7a3c04694,516.787
1645,5c6d68c86391642fad3e57fca4ea7ebb43905d8c,480.28
1646,5a47da2bdb9902b5e0c5170724a62e575943a2eb,481.626
1647,ace6be51908a3fe879847f98f5174cea72a01cdf,394.097
1648,e88db80e80a0b432135c243486ae3edf9d8b16db,485.078
1649,1e4d591ebfc8481e37049c05039906688a8b207c,481.626
1650,082c3d2ba280f6190e82793d850c788800c0e9ae,585.607
1651,8524fd62bdb022c65d047b3ac586b5c17e34953f,551.917
1652,60a878ea3142bd01a53b2579de0d62b4bdc08a61,481.626
1653,c26a3a389b250f62571cd7f3a79f77bc2a793ca2,481.626
1654,3aaebc7226b6732c5d9da3b3bd0e5c070f51c364,481.626
1655,373ca1fc5bf8337992bc0925826893086f53c894,481.626
1656,3fe9446652f81c99b93ef1bf102f1022e5439fc8,471.964
1657,5025f4cf3239ae289ea95d959d62ee58d03d11cc,481.626
1658,14ce0c624edc795fae639018735ade1be0211e59,456.347
1659,549788486cf78528c47ede31d8526421baf3295a,419.887
1660,9bed94403b260ef0410b3f7f5732d16d7e6d215f,562.288
1661,85fbd5d12e7a1c7fdba81bb79484c7ed02cbe52f,464.562
1662,6c517b7d64cde5d41ae87592cb14dd2fe3168465,478.691
1663,5d65fb52accaa2ca11b591301d82fdf6ffe7d6db,534.649
1664,087b7c6ce44a6d5bc15db6b56c44a0fcd70d3301,481.626
1665,a9249aa7951ddea050cc01b89a12ee5db95f38f1,479.526
1666,d1a429f4e4f169ecd88f052ea64c5ee6ca0349b1,406.392
1667,ae2a2a8dcda0021aef12d049fb8b20aca62b2e64,481.626
1668,000d12a79ec47849650d1b3253771ceac2386a24,491.73
1669,30ca5c0a46408cb80add6abba4bc584805d2a6cc,481.626
1670,7962b1612394969713c1320f6cb9ccb57b9e39f1,481.626
1671,50af85c0e1364b91cdcb1651a01a022ac37142e9,401.961
1672,57d912b7e1b976da98b60b6cd39723d9836410c4,481.626
1673,c6725f9c8ca6ff205288b39bd9980c9116607361,387.445
1674,d42bc2942d9fa885151569ba45e2baf7ab81943c,433.118
1675,2eff9bef531ee4cfee4b05b324b0fa6dcef4e7af,446.421
1676,914f4ce9bd51ebabb9bb49c20bd9dc0eebced394,502.213
1677,c31768cbf82f74f0b40f126b024616db6164c987,481.626
